"ID","Voter.ID","Weight","Time.Created","Choice","Proposal.ID","Space.ID","Tot.Votes","N.Votes","Prop.Votes","Max.Prop"
"0x15af44ef198054b88b7ace710f8c25963252c5636f3f346a309b913e87bce122","0x5700F03F87db485fdb90e18b3100F00b235886f1",14,1660412257,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x71716844e77b28fd0f291b6f0ca0ac0f28cc8e91eee00e50e3d9dcc299dee81c","0x441e1e47a6Fa2DBfD3cd9b54291E9AB3a58D7975",1,1660412029,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0xed9fd05d9ed9bc5c2a222643f5336083d893b562b3e3f17518d02865537751b2","0x1B2d69829165A30f503D4611C2f77BDAe6213f82",1,1660408765,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0xef308f7bc53d07a6319b12150534899d71cf938ec43b9e74b60dad7bbd6337b6","0x7609047Ab9086f0b86147dFC7653f63E50F848d4",1,1660402248,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x2398f96f6cde0c0c3810d036ce34448b73de507bea167bb034486c6f240c6aca","0xaF9655eD0b27A2143bd4F099f9f2F1CF3c6DCC6F",1,1660402221,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x1dfd22ec60f94c0718e342ef0bfc09c1f2d353d587a0b44402ac16c12b3b6dcf","0xF91648F3a09367192D22E1239986Ccc1890FeD74",1,1660401697,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x47ef0464b338212cba8f18bccf0d131df8fcf2e07433df6aa6774f0410eb54b7","0x5c314ce392E309861AcF82353D5c3D37887CAb75",1,1660401590,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xd46c6ea961e8f055924aa4c657ceb2f0d9c94dd4fe5a025411cf5fe5adcff2df","0xDbEc9A498faE51bC1476dD8c76Dd61c12E3e53A2",1,1660400222,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x75f7f819c23917ab52b77f9c07ba444c53154349acf5ce524464a846b9ddc967","0x20d616A5f951dC46053d6F225D0152d54cF73057",1,1660400104,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x8dcfc681f4d7db548563bbaebc0f259eeb4a75a11ec7177f44cd2c18af645732","0xE23d15d8870a0973399A9aEdc35dBcc72795E0e3",1,1660400060,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x6321e69cc435b193f003a01bdd5d45d7f5799f5ee5eb79a1fb7dfe897834ffdc","0xd97c0fAb0D7554F019bd6a8f6AB26bb4c66d34Af",1,1660396810,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xc66704026cdf385f34da29f120d6ef8b3b4b1032d0f944f0d78df9a5a6ff8438","0x6826Dd3664adA769eeC00A074D9D4Cc6b51E6800",1,1660394248,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xc9e5c9ae820f21ddd3d1ae4b84cc6d59cd740149953c57b57879f2894d0592ba","0x2D5c46Ac6f98f8bC59c002EA28B76d5422746711",1,1660391864,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x1ac2ae8f7bbe6925b342fbee17c96d5e2acff735239d63ca8e2adb71c25b1135","0xD1BB07CeaEDFfFADd351Ff829Fab1b39F4b75d1B",1,1660390679,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x4f1f1a29dd55925db84d6e4c9781ef596b053464cb445728e51a5098e17d9c94","0xCDD59747604028D250Bc2C81E367Bb1aD149A23E",1,1660388898,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x32e2343230a3a9ef808c4774c37a215d892217038a6e4ce524f5f9dc7a973f71","0xd32bc21B86e3369e33Ff552b7dA1414aCBAe89Eb",1,1660388490,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x0334ee3325703235ce4902f5e65cbe05eb4449fdb542202eb511264207a6d115","0x02F669caF46471b872Ad6EB7BF6D96C692bdbd3f",1,1660385140,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x61fbae03e160bc512985bb6254d249b2bd9ba531606a7506cc2ffae05034faba","0x7C9Eb372110A5c3290f8E333e581447d54dfCECD",1,1660383941,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x6cf14d4507653b5cabaf23252e05a982780a290c65e60cf1744588a9dfe18c34","0xfbCe457e216AC4Cd3C6b0bA5AC0466cCa24504cD",1,1660382387,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x53b6f49fab8943ea4dd227f1d392fd783ca0fcadae655462749542d53782764c","0xd0A22ab75555CA1E95e073927e33E4c730e1D9c4",1,1660381054,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xccd2a6e58060d83c4d2532548ef7a9d84e07f28624a16d1c74947d5fdb6c8cc1","0x717fA6f3E79c7B4bF710d16aA64301539B6281cE",1,1660380051,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xcbf4bf53691a63a1cd0562971e3a22c87ca7a524d852c12582c4631b6bf83c97","0xaB0A908741D8a763abf078bbB2D143Df88052a27",1,1660378256,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x986ac385306d5b72cc1e2a938a9644ba831c27e1c4b71c215402349f4534a626","0xD0EAdAF0eC308f655C9395A0F0Ab4325C36817F6",1,1660377983,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0xff4c78b167b5a34dba98c0298ad8ebe8d63a82b12b6a733a89a26a7576933f0d","0xDf0a7E1169A21998c5681b90308fC239b8D7eaCA",1,1660375574,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x2e4fb153878d49116048e1985d6dcff9cc55e047cd0e116f04ce41c446a5f015","0x79cf56556b1630F846028B0B0C4d8f7eaB1Cf185",1,1660375486,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x0b020fbcfe93b61f2bfe92789a49aea35f2a4575727af3c3e1e723f163ca7ec3","0x9549974D929b0140d03A39D168a3CE9c1b697Df9",1,1660375387,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x548ba6d2282d46aa735059dfcf7a68114d6ca03ee2e533b270a639685870b00e","0xb3c53879431Dbe92917e0daa35F3BcDa654Ce16C",1,1660373698,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x3952c8a132bce022a0b4541d0c6c938df07b5c9e8c6b1325a36b3297b1fd63ba","0xEB882C46dC74C232B3BFF7AC336f600b8383bA0a",1,1660373601,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xd8b50a6a312fdea8be590e793e0782a0266670dae257deca02908aeedc70b989","0x681F284C82Eb81054D6696aCEa2020fDC68f7Ca3",1,1660364145,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0xd96f88f341f1c1e591b70799ef748365fd9a412b10681be61828495f95c221f2","0x42095BbC965A1963a5c15eD3dF5706098044B68A",1,1660358022,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x47a50d88d80fe1ba9bd6f2ef7dbdf909f351f887a558da5b3b48ff66dd5dba77","0x822cdBCE14F857AaD10cEbbD4a8f383B91356036",1,1660357483,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x87c0d78ec0bc76bb165149d5c9d7df03d0ae1ab439ce0f238dbe241c53862a6c","0x6548389cdbd17521E93787eDEbC339c593b1A5b4",1,1660351674,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xc798ba848b2ef56a4304ec1a7779e3b60e7f7d73304244fa44a0cb86d1a48007","0xf909AAd6A984B2C097a03a239711E6d3bE8C2E12",1,1660348500,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x389263fd0310252ae38d9852a3cace675c06f2446e954ad9507de456da52005d","0xFe5F6c880c30E4E89A05836177e300D5C74c1844",1,1660341873,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x5c71d8822e911d8749912f06326d73e497d56985c618f1af99cc24787fce3c97","0x30C7F4F7504D6366916f669cd8E731ED4dF6C702",2,1660340127,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x6bd6fc6c95a5d9aefd3810e7bdff398ae0cdc36ab9f69da0e6910f280e4d90b4","0x2019Bd27BF1336008eD04597eb8C38b4B161D27f",1,1660336783,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x099cfdd60dd963f72ca74bb57d5524200cf298a49b9f40c324139edbf254721f","0xAE1Bd12B418C79D565E1A41c77DD6F9C482C829e",1,1660324349,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x15bd9fcb146f4bd290b47c5f99f580e88788251abf45d1b37e622405883c0bb1","0xf8c99D4a5b234C66bCD46e8C3fBaa586fB77e831",1,1660322486,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x87bedf02e18b387db3d2b0f5cd4ad3814a7d46b4f84715b7a1680a337466d450","0x98373acE9949c64dC6764923EB2dE8Af2cCACEbb",1,1660317517,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x2f73437b2523087cb45de38248d4eac292e4f16ebef60e8a48269e6f9dbe1a56","0x3C6Fe781B36cb2C89e1C355572e21022f6B65372",1,1660314776,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x0953325bc5e7be35b7ace0ecfe18318c86fcad697ebd3637170cd37b0aa88b1a","0x0b05D02Eb33cBC80FFB928285fA61ACb7FE68F90",1,1660314164,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0xe72d16eb8c9baae1892785affc05b2adb1dd3e198711c6de12916b8d0d32f033","0x6c101EC668A729347B802F8E5330e8BeE27F0041",1,1660309091,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x5e59d5ccbfd958255e6efa439a02344c110f72c26fa6080c00562286444e7d4f","0xBf022B19A5D389b0129Bc6D0856051aD4838f986",1,1660308326,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xaa29055472d2dc19778dd7f1e3acd6bcc6f39b66e313a16d8e61afcc2c0a671a","0x931717DB2B0c2e194E31e61697333FC29b527c97",1,1660306913,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x41516c786937dc7477a73567d9e10a6d0e4a0d7fcadb61390524e400b9e9ee0a","0x6687c671980E65ebD722b9146Fc61e2471558dd6",19,1660302348,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xf7b71def44516d17e8be80930bb4b995dd80f1ead7e508c0adaeb6d6b7cb9803","0xAa01DeC5307CF17F20881A3286dcaA062578cea7",1,1660298144,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x1b011a01b71ea1f034514bb9472de190c325a7e07e27cd8bccfc9300caac82c3","0xe724C1D534284f2837F3ab310eF8329BBD7c045E",1,1660294108,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x995e0a01017ca3d101e2d4e2eaa4ca83c217e06e64482624fbf8f70a731668d7","0xd69d22c274d3FCf344e73Ae84Ff12d4D3fCe7Fa8",1,1660281929,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x74b07486b9f5ece024f9239ec3f71b720852b207ba76783e18c9ee93bf0eca30","0xdF9b06E954a7FB2ed8334A0429849207752f3A23",1,1660274689,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x77a9cd8f83de10e7843de06335dbeb0cc8c6375aa24f49ae646751233f3afd49","0x0EA8F205D8A584503702E29c8ED5c4aAbcb3198b",1,1660274674,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x6d3054043931848a6508c3c97fb97249a29deab473b8192af641478a06101eb4","0x0D70cbb4598A1ba7C21225C280a54C9fE9295802",1,1660274659,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x0fec72100dbc9c03fb617cbab5e30995afcc5acd41caf16c11c71f5ea9b9d2a4","0xC6510245a3d961746DB4883916d2D600e19f4ff3",1,1660274626,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x66a62da7f9b5541e4c640ef4bec39977b5ce4a832da46caffcb21c3e1d3a2616","0x21f0413cC458D55F631771BAedd46DfE9B1a2C97",1,1660273937,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0xdbff492a78c12c588fd5e94b1290001a1ea6db4d5c8adf0c2445f454d0e4488d","0x3c13f2B56AF614aC6381265EcB3B619bA26CC641",15,1660272447,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x791b867ebece667f961ddd467f89e3f56936a397d62661c0bf3722b9266d0b51","0x330C3c78Ae79c4C06C978f9EED73d20955B33528",1,1660271741,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x9c012d6e8749a43bb0415d74a1b313228c7d2ace9e6bb33cda9e8fd87bf166dc","0x3A42C796CaF59D22A508D960555bf9D2b3a0D6e4",1,1660271700,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x5dd68b2e45c6401f573d1f3a81c8d6a14a8cf81a4ee6926a27187aa759fee456","0xE353451F25813a5e806fe12276DBF04393A7eB9f",1,1660270531,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xc2fe1896a4ba60e8e9de86a1754a95d08569ccd04ea6bcf3cffa04954adf549b","0x9E5488452BD4f5a28A43b39B9b7E0Ba59aedBDFe",1,1660269364,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x2cdbdb649dd3abac9f6dfd6a06e17763f16d8c5dcf68ccc7bff86f6b2a53bc16","0x70956690ac78D3Cac58e6aD508729Bedaa06056b",1,1660263859,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x3d1dca891705423bc650999d39a04193405a2cad3a450759ba91f0dc1c64bcd6","0x50CD821fc196c974E8D41a2235D81DbEB9Ad5Bd8",1,1660263182,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x2d1e893c2eb63ab0a70db2e95fb82b31df498e4b9451817bafef516126332ea6","0x8d25DB4Bf98c3438b50349809bA53e029ffA7e4b",1,1660262669,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0xa56f3a236e27f84497e2fee07da7d0db42411fb2c8637f610ab9d35cf90240f6","0x2e8b1225d7688e8a535e0647a26b881BC891C872",1,1660259036,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x16d52a9b8a2c8ea18c5b5d42b51c7ceac69217f261bad91d3162e3d5482d0304","0xceaA99154B9b87E7e3f1bd1EB4f263F6120b26C0",1,1660256789,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xddf4ad63bdc93274b4992d11a6fb5c8e1169c32fe670b64dc639168a2c06de7d","0xaF323A35075A7cF7Da7c6b4Db4B5082F7b995ee3",1,1660256769,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x8bcc3c693cab99c0669b98bf9784d148ee945c928b055bbdd102c034fe7839a1","0x0827ED3a46c9793005e4D68E838DE577Cd8DD752",5,1660255008,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xff5cc787896fc3bd4ecf416c85cbdfdcd5ea44752ff2e775bb7576e59e213968","0xCF473158ab044875afe849322b80C9107c2D48cF",1,1660253117,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x81386c305831bdad14c9d7fdc2930228a5b656a984079d74407723a0b2913f31","0x0a2042B0fa1997eE1DD6b6214033d0AA7df37382",1,1660250129,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xfe68cab78d93a498d30484aac3e53123c84c5369d5f5b6eb3ad5543a40049c76","0x9464De5059b6C917569888f2146d5660De7fF6BB",1,1660250007,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x990663b7aef8aca2f85e463b826602e7ce8fc2df1f876fd76ae508c18755b3fb","0x07cD221e8Eb95b886bCff748E533D0e5e7Bc6622",1,1660249909,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x853632f922da8aa47bced915216a4b97c8b84aea574fe258ef459f2459342953","0xd1D3AbC3813e8BBbCCEC39BbBeC24b2d20bD3bDE",1,1660249867,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xba9e9406d61fe56e79c2ac00ccc11a21c52d81fdfccbcafd251b5eb15fb3fc79","0x5498cb33d224Ae7edc9e961d7357754A95f4ACA4",1,1660243245,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x9277b7ada11019cc8fe41902577392d18f65c55f405bb838420668bf2b53e7ee","0x3DF9AA7083FFA957b6B83c8514A792CE38C57E22",1,1660242075,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x8ddfb64f334d35e783ceb4caf82525d0660e2240620ed69ee79c88e47e521b2e","0xf42bcdCbD5022536C6e1F87809800b253dcA6492",1,1660239281,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x13201c2c3a2d7144865bd8728771c3692ee9c972d5ad6588011eb860c4e41026","0xaBfd1fffFD163A449B3119D1B9BbeFBcaE04Ba27",1,1660234875,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x5d14df29f0293ac5bfa6f63afab8a4d615cef65ea71bb8998af3574e0fd85bed","0x68e858455EF7cab11152D1AFaBC5c106b690b014",1,1660234749,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x170c140257027e15e76ea51a41ca5b6ac2b2d679a062e2cdcb2dcce5aaf7b945","0x2b58C475f9917Be368E153cF489E2310e3934d29",1,1660233613,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xc92c37898264067dd60e01096d8bc5d14643515e118f6a341bef30d5a79b6f4d","0xAc2410433E83D028EE61d862448c6d81701c3c85",1,1660233534,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x02b93ee2842ca608863f93e573e309bb7495c0cc0158ea2947b347eceb550d68","0xa697c106f153ba7Fa3801bA2afd6273559c7b105",1,1660233161,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xa4e37fd83f3ca5839e3dd6890f98a07b0467ed1ae51b78a28e05b7c12cc2bb08","0xC88920b0e3DAab93e9b539a21764A2F50682c2Ec",1,1660229054,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x7ff08a9974adfa05b8249482b2af9acad5a0b744f9fe8c439ed35ebd4f6cca3f","0x401d09cDCf6d5BD4F6F346482f1f28Cf41316388",1,1660227996,1,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,56,0.144329896907216,0.855670103092783
"0x8d1707a6c472a4d0834f09cf442857eb8f1ba6f88e2d4cebc987cd0746526ad9","0x0B5C84286A56d7d1f326705E1c5bfC39584ABEF7",1,1660226759,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x7349000cd9e2131f24e589c9764fef37e02a1863ab29b2294e15060d097f9051","0xfd1Af514B8b2bf00d1999497668BFF26Ccdf4C8a",45,1660226646,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xe5489067de819a791361b31e5f39d8a95dc4cc543f02df0606235972b0a07ba0","0xE5B1C9941F5d9d860068E5b9E145bCf4543E4C8d",1,1660225725,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x3f5a58d3a7665c9d8cedeb51981d6fe8b440b39a5f9497c313daa8b33fa6ae35","0x2ad91063e489CC4009DF7feE45C25c8BE684Cf6a",4,1660225597,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0xe859d488ad433f3425e48f37f042bbc883a3001f7af77c5a1c3ba8781023a78b","0x85Db4EeD1024c5556eDac42Fb0Edc952A2Fab6A7",1,1660225091,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x90b782b029a122e3b3aad2ff74b47491b3451bdcfe904acf0e02dac0f6ac6d4a","0x5759252489D5Ab3A1Bb7b120133b7D6C73b21B73",1,1660223953,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x11e62560c89fa10c3d188e9817dcc8b76a491b62110611ed85ba5be4db82290c","0x5388C7C6fD1bF4741dEB4ad08b76775a686CB276",1,1660223753,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
"0x93477900679fd302136fba03df98b3cda196648074770b89b625e92e7a3a4f46","0x103e6196D1B1634fD71512674f29002DEdD6cD92",11,1660223636,2,"0x6867a9056ea8b2525b323bf2be88d63945dfd80f76b1e8eaebcefca44e871b89","poh.eth",388,332,0.855670103092783,0.855670103092783
